requester_name,requester_path,requested_name,requested_range,requested_type,resolved,resolved_path,resolved_version,latent_candidate
tar,node_modules/cacache/node_modules/tar,yallist,^5.0.0,dependency,True,node_modules/yallist,3.1.1,False
call-bind-apply-helpers,node_modules/call-bind-apply-helpers,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
call-bind-apply-helpers,node_modules/call-bind-apply-helpers,function-bind,^1.1.2,dependency,True,node_modules/function-bind,1.1.2,False
call-bound,node_modules/call-bound,call-bind-apply-helpers,^1.0.1,dependency,True,node_modules/call-bind-apply-helpers,1.0.1,False
call-bound,node_modules/call-bound,get-intrinsic,^1.2.6,dependency,True,node_modules/get-intrinsic,1.2.6,False
chalk,node_modules/chalk,ansi-styles,^4.1.0,dependency,True,node_modules/ansi-styles,4.3.0,False
chalk,node_modules/chalk,supports-color,^7.1.0,dependency,True,node_modules/supports-color,7.2.0,False
chokidar,node_modules/chokidar,readdirp,^4.0.1,dependency,True,node_modules/readdirp,4.0.2,False
cli-cursor,node_modules/cli-cursor,restore-cursor,^5.0.0,dependency,True,node_modules/restore-cursor,5.1.0,False
cli-truncate,node_modules/cli-truncate,slice-ansi,^5.0.0,dependency,True,node_modules/slice-ansi,5.0.0,False
cli-truncate,node_modules/cli-truncate,string-width,^7.0.0,dependency,True,node_modules/string-width,7.2.0,False
cliui,node_modules/cliui,string-width,^4.2.0,dependency,True,node_modules/cliui/node_modules/string-width,4.2.3,False
cliui,node_modules/cliui,strip-ansi,^6.0.1,dependency,True,node_modules/strip-ansi,6.0.1,False
cliui,node_modules/cliui,wrap-ansi,^7.0.0,dependency,True,node_modules/cliui/node_modules/wrap-ansi,7.0.0,False
string-width,node_modules/cliui/node_modules/string-width,emoji-regex,^8.0.0,dependency,True,node_modules/emoji-regex,10.4.0,False
string-width,node_modules/cliui/node_modules/string-width,is-fullwidth-code-point,^3.0.0,dependency,True,node_modules/is-fullwidth-code-point,4.0.0,False
string-width,node_modules/cliui/node_modules/string-width,strip-ansi,^6.0.1,dependency,True,node_modules/strip-ansi,6.0.1,False
wrap-ansi,node_modules/cliui/node_modules/wrap-ansi,ansi-styles,^4.0.0,dependency,True,node_modules/ansi-styles,4.3.0,False
wrap-ansi,node_modules/cliui/node_modules/wrap-ansi,string-width,^4.1.0,dependency,True,node_modules/string-width,7.2.0,False
wrap-ansi,node_modules/cliui/node_modules/wrap-ansi,strip-ansi,^6.0.0,dependency,True,node_modules/strip-ansi,6.0.1,False
clone-deep,node_modules/clone-deep,is-plain-object,^2.0.4,dependency,True,node_modules/clone-deep/node_modules/is-plain-object,2.0.4,False
clone-deep,node_modules/clone-deep,kind-of,^6.0.2,dependency,True,node_modules/kind-of,6.0.3,False
clone-deep,node_modules/clone-deep,shallow-clone,^3.0.0,dependency,True,node_modules/shallow-clone,3.0.1,False
is-plain-object,node_modules/clone-deep/node_modules/is-plain-object,isobject,^3.0.1,dependency,True,node_modules/isobject,3.0.1,False
color-convert,node_modules/color-convert,color-name,~1.1.4,dependency,True,node_modules/color-name,1.1.4,False
compressible,node_modules/compressible,mime-db,>= 1.43.0 < 2,dependency,True,node_modules/mime-db,1.52.0,False
compression,node_modules/compression,bytes,3.1.2,dependency,True,node_modules/bytes,3.1.2,False
compression,node_modules/compression,compressible,~2.0.18,dependency,True,node_modules/compressible,2.0.18,False
compression,node_modules/compression,debug,2.6.9,dependency,True,node_modules/compression/node_modules/debug,2.6.9,False
compression,node_modules/compression,negotiator,~0.6.4,dependency,True,node_modules/compression/node_modules/negotiator,0.6.4,False
compression,node_modules/compression,on-headers,~1.0.2,dependency,True,node_modules/on-headers,1.0.2,False
compression,node_modules/compression,safe-buffer,5.2.1,dependency,True,node_modules/safe-buffer,5.2.1,False
compression,node_modules/compression,vary,~1.1.2,dependency,True,node_modules/vary,1.1.2,False
debug,node_modules/compression/node_modules/debug,ms,2.0.0,dependency,True,node_modules/ms,2.1.3,False
connect,node_modules/connect,debug,2.6.9,dependency,True,node_modules/connect/node_modules/debug,2.6.9,False
connect,node_modules/connect,finalhandler,1.1.2,dependency,True,node_modules/finalhandler,1.1.2,False
connect,node_modules/connect,parseurl,~1.3.3,dependency,True,node_modules/parseurl,1.3.3,False
connect,node_modules/connect,utils-merge,1.0.1,dependency,True,node_modules/utils-merge,1.0.1,False
debug,node_modules/connect/node_modules/debug,ms,2.0.0,dependency,True,node_modules/ms,2.1.3,False
content-disposition,node_modules/content-disposition,safe-buffer,5.2.1,dependency,True,node_modules/safe-buffer,5.2.1,False
copy-anything,node_modules/copy-anything,is-what,^3.14.1,dependency,True,node_modules/is-what,3.14.1,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,fast-glob,^3.3.2,dependency,True,node_modules/fast-glob,3.3.2,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,glob-parent,^6.0.1,dependency,True,node_modules/glob-parent,6.0.2,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,globby,^14.0.0,dependency,True,node_modules/globby,14.0.2,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,normalize-path,^3.0.0,dependency,True,node_modules/normalize-path,3.0.0,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,schema-utils,^4.2.0,dependency,True,node_modules/schema-utils,4.3.0,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,serialize-javascript,^6.0.2,dependency,True,node_modules/serialize-javascript,6.0.2,False
copy-webpack-plugin,node_modules/copy-webpack-plugin,webpack,^5.1.0,peer,True,node_modules/webpack,5.96.1,False
core-js-compat,node_modules/core-js-compat,browserslist,^4.24.2,dependency,True,node_modules/browserslist,4.24.3,False
cors,node_modules/cors,object-assign,^4,dependency,True,node_modules/object-assign,4.1.1,False
cors,node_modules/cors,vary,^1,dependency,True,node_modules/vary,1.1.2,False
cosmiconfig,node_modules/cosmiconfig,env-paths,^2.2.1,dependency,True,node_modules/env-paths,2.2.1,False
cosmiconfig,node_modules/cosmiconfig,import-fresh,^3.3.0,dependency,True,node_modules/import-fresh,3.3.0,False
cosmiconfig,node_modules/cosmiconfig,js-yaml,^4.1.0,dependency,True,node_modules/js-yaml,4.1.0,False
cosmiconfig,node_modules/cosmiconfig,parse-json,^5.2.0,dependency,True,node_modules/parse-json,5.2.0,False
cosmiconfig,node_modules/cosmiconfig,typescript,>=4.9.5,peer,True,node_modules/typescript,5.6.3,False
cross-spawn,node_modules/cross-spawn,path-key,^3.1.0,dependency,True,node_modules/path-key,3.1.1,False
cross-spawn,node_modules/cross-spawn,shebang-command,^2.0.0,dependency,True,node_modules/shebang-command,2.0.0,False
cross-spawn,node_modules/cross-spawn,which,^2.0.1,dependency,True,node_modules/cross-spawn/node_modules/which,2.0.2,False
which,node_modules/cross-spawn/node_modules/which,isexe,^2.0.0,dependency,True,node_modules/isexe,2.0.0,False
css-loader,node_modules/css-loader,icss-utils,^5.1.0,dependency,True,node_modules/icss-utils,5.1.0,False
css-loader,node_modules/css-loader,postcss,^8.4.33,dependency,True,node_modules/postcss,8.5.1,False
css-loader,node_modules/css-loader,postcss-modules-extract-imports,^3.1.0,dependency,True,node_modules/postcss-modules-extract-imports,3.1.0,False
css-loader,node_modules/css-loader,postcss-modules-local-by-default,^4.0.5,dependency,True,node_modules/postcss-modules-local-by-default,4.2.0,False
css-loader,node_modules/css-loader,postcss-modules-scope,^3.2.0,dependency,True,node_modules/postcss-modules-scope,3.2.1,False
css-loader,node_modules/css-loader,postcss-modules-values,^4.0.0,dependency,True,node_modules/postcss-modules-values,4.0.0,False
css-loader,node_modules/css-loader,postcss-value-parser,^4.2.0,dependency,True,node_modules/postcss-value-parser,4.2.0,False
css-loader,node_modules/css-loader,semver,^7.5.4,dependency,True,node_modules/semver,7.6.3,False
css-loader,node_modules/css-loader,@rspack/core,0.x || 1.x,peer,False,,,True
css-loader,node_modules/css-loader,webpack,^5.27.0,peer,True,node_modules/webpack,5.96.1,False
css-select,node_modules/css-select,boolbase,^1.0.0,dependency,True,node_modules/boolbase,1.0.0,False
css-select,node_modules/css-select,css-what,^6.1.0,dependency,True,node_modules/css-what,6.1.0,False
css-select,node_modules/css-select,domhandler,^5.0.2,dependency,True,node_modules/domhandler,5.0.3,False
css-select,node_modules/css-select,domutils,^3.0.1,dependency,True,node_modules/domutils,3.1.0,False
css-select,node_modules/css-select,nth-check,^2.0.1,dependency,True,node_modules/nth-check,2.1.1,False
debug,node_modules/debug,ms,^2.1.3,dependency,True,node_modules/ms,2.1.3,False
default-browser,node_modules/default-browser,bundle-name,^4.1.0,dependency,True,node_modules/bundle-name,4.1.0,False
default-browser,node_modules/default-browser,default-browser-id,^5.0.0,dependency,True,node_modules/default-browser-id,5.0.0,False
defaults,node_modules/defaults,clone,^1.0.2,dependency,True,node_modules/clone,1.0.4,False
dns-packet,node_modules/dns-packet,@leichtgewicht/ip-codec,^2.0.1,dependency,True,node_modules/@leichtgewicht/ip-codec,2.0.5,False
dom-serialize,node_modules/dom-serialize,custom-event,~1.0.0,dependency,True,node_modules/custom-event,1.0.1,False
dom-serialize,node_modules/dom-serialize,ent,~2.2.0,dependency,True,node_modules/ent,2.2.2,False
dom-serialize,node_modules/dom-serialize,extend,^3.0.0,dependency,True,node_modules/extend,3.0.2,False
dom-serialize,node_modules/dom-serialize,void-elements,^2.0.0,dependency,True,node_modules/void-elements,2.0.1,False
dom-serializer,node_modules/dom-serializer,domelementtype,^2.3.0,dependency,True,node_modules/domelementtype,2.3.0,False
dom-serializer,node_modules/dom-serializer,domhandler,^5.0.2,dependency,True,node_modules/domhandler,5.0.3,False
dom-serializer,node_modules/dom-serializer,entities,^4.2.0,dependency,True,node_modules/entities,4.5.0,False
domhandler,node_modules/domhandler,domelementtype,^2.3.0,dependency,True,node_modules/domelementtype,2.3.0,False
domutils,node_modules/domutils,dom-serializer,^2.0.0,dependency,True,node_modules/dom-serializer,2.0.0,False
domutils,node_modules/domutils,domelementtype,^2.3.0,dependency,True,node_modules/domelementtype,2.3.0,False
domutils,node_modules/domutils,domhandler,^5.0.3,dependency,True,node_modules/domhandler,5.0.3,False
dunder-proto,node_modules/dunder-proto,call-bind-apply-helpers,^1.0.1,dependency,True,node_modules/call-bind-apply-helpers,1.0.1,False
dunder-proto,node_modules/dunder-proto,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
dunder-proto,node_modules/dunder-proto,gopd,^1.2.0,dependency,True,node_modules/gopd,1.2.0,False
encoding,node_modules/encoding,iconv-lite,^0.6.2,dependency,True,node_modules/encoding/node_modules/iconv-lite,0.6.3,False
iconv-lite,node_modules/encoding/node_modules/iconv-lite,safer-buffer,>= 2.1.2 < 3.0.0,dependency,True,node_modules/safer-buffer,2.1.2,False
engine.io,node_modules/engine.io,@types/cookie,^0.4.1,dependency,True,node_modules/@types/cookie,0.4.1,False
engine.io,node_modules/engine.io,@types/cors,^2.8.12,dependency,True,node_modules/@types/cors,2.8.17,False
engine.io,node_modules/engine.io,@types/node,>=10.0.0,dependency,True,node_modules/@types/node,22.10.2,False
engine.io,node_modules/engine.io,accepts,~1.3.4,dependency,True,node_modules/accepts,1.3.8,False
engine.io,node_modules/engine.io,base64id,2.0.0,dependency,True,node_modules/base64id,2.0.0,False
engine.io,node_modules/engine.io,cookie,~0.7.2,dependency,True,node_modules/cookie,0.7.2,False
engine.io,node_modules/engine.io,cors,~2.8.5,dependency,True,node_modules/cors,2.8.5,False
engine.io,node_modules/engine.io,debug,~4.3.1,dependency,True,node_modules/engine.io/node_modules/debug,4.3.7,False
engine.io,node_modules/engine.io,engine.io-parser,~5.2.1,dependency,True,node_modules/engine.io-parser,5.2.3,False
engine.io,node_modules/engine.io,ws,~8.17.1,dependency,True,node_modules/ws,8.17.1,False
debug,node_modules/engine.io/node_modules/debug,ms,^2.1.3,dependency,True,node_modules/ms,2.1.3,False
enhanced-resolve,node_modules/enhanced-resolve,graceful-fs,^4.2.4,dependency,True,node_modules/graceful-fs,4.2.11,False
enhanced-resolve,node_modules/enhanced-resolve,tapable,^2.2.0,dependency,True,node_modules/tapable,2.2.1,False
ent,node_modules/ent,call-bound,^1.0.3,dependency,True,node_modules/call-bound,1.0.3,False
ent,node_modules/ent,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
ent,node_modules/ent,punycode,^1.4.1,dependency,True,node_modules/punycode,1.4.1,False
ent,node_modules/ent,safe-regex-test,^1.1.0,dependency,True,node_modules/safe-regex-test,1.1.0,False
errno,node_modules/errno,prr,~1.0.1,dependency,True,node_modules/prr,1.0.1,False
error-ex,node_modules/error-ex,is-arrayish,^0.2.1,dependency,True,node_modules/is-arrayish,0.2.1,False
es-object-atoms,node_modules/es-object-atoms,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
esbuild,node_modules/esbuild,@esbuild/aix-ppc64,0.24.0,optional,True,node_modules/@esbuild/aix-ppc64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/android-arm,0.24.0,optional,True,node_modules/@esbuild/android-arm,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/android-arm64,0.24.0,optional,True,node_modules/@esbuild/android-arm64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/android-x64,0.24.0,optional,True,node_modules/@esbuild/android-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/darwin-arm64,0.24.0,optional,True,node_modules/@esbuild/darwin-arm64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/darwin-x64,0.24.0,optional,True,node_modules/@esbuild/darwin-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/freebsd-arm64,0.24.0,optional,True,node_modules/@esbuild/freebsd-arm64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/freebsd-x64,0.24.0,optional,True,node_modules/@esbuild/freebsd-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-arm,0.24.0,optional,True,node_modules/@esbuild/linux-arm,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-arm64,0.24.0,optional,True,node_modules/@esbuild/linux-arm64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-ia32,0.24.0,optional,True,node_modules/@esbuild/linux-ia32,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-loong64,0.24.0,optional,True,node_modules/@esbuild/linux-loong64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-mips64el,0.24.0,optional,True,node_modules/@esbuild/linux-mips64el,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-ppc64,0.24.0,optional,True,node_modules/@esbuild/linux-ppc64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-riscv64,0.24.0,optional,True,node_modules/@esbuild/linux-riscv64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-s390x,0.24.0,optional,True,node_modules/@esbuild/linux-s390x,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/linux-x64,0.24.0,optional,True,node_modules/@esbuild/linux-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/netbsd-x64,0.24.0,optional,True,node_modules/@esbuild/netbsd-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/openbsd-arm64,0.24.0,optional,True,node_modules/@esbuild/openbsd-arm64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/openbsd-x64,0.24.0,optional,True,node_modules/@esbuild/openbsd-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/sunos-x64,0.24.0,optional,True,node_modules/@esbuild/sunos-x64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/win32-arm64,0.24.0,optional,True,node_modules/@esbuild/win32-arm64,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/win32-ia32,0.24.0,optional,True,node_modules/@esbuild/win32-ia32,0.24.0,False
esbuild,node_modules/esbuild,@esbuild/win32-x64,0.24.0,optional,True,node_modules/@esbuild/win32-x64,0.24.0,False
eslint-scope,node_modules/eslint-scope,esrecurse,^4.3.0,dependency,True,node_modules/esrecurse,4.3.0,False
eslint-scope,node_modules/eslint-scope,estraverse,^4.1.1,dependency,True,node_modules/estraverse,4.3.0,False
esrecurse,node_modules/esrecurse,estraverse,^5.2.0,dependency,True,node_modules/esrecurse/node_modules/estraverse,5.3.0,False
express,node_modules/express,accepts,~1.3.8,dependency,True,node_modules/accepts,1.3.8,False
express,node_modules/express,array-flatten,1.1.1,dependency,True,node_modules/array-flatten,1.1.1,False
express,node_modules/express,body-parser,1.20.3,dependency,True,node_modules/body-parser,1.20.3,False
express,node_modules/express,content-disposition,0.5.4,dependency,True,node_modules/content-disposition,0.5.4,False
express,node_modules/express,content-type,~1.0.4,dependency,True,node_modules/content-type,1.0.5,False
express,node_modules/express,cookie,0.7.1,dependency,True,node_modules/express/node_modules/cookie,0.7.1,False
express,node_modules/express,cookie-signature,1.0.6,dependency,True,node_modules/cookie-signature,1.0.6,False
express,node_modules/express,debug,2.6.9,dependency,True,node_modules/express/node_modules/debug,2.6.9,False
express,node_modules/express,depd,2.0.0,dependency,True,node_modules/depd,2.0.0,False
express,node_modules/express,encodeurl,~2.0.0,dependency,True,node_modules/express/node_modules/encodeurl,2.0.0,False
express,node_modules/express,escape-html,~1.0.3,dependency,True,node_modules/escape-html,1.0.3,False
express,node_modules/express,etag,~1.8.1,dependency,True,node_modules/etag,1.8.1,False
express,node_modules/express,finalhandler,1.3.1,dependency,True,node_modules/express/node_modules/finalhandler,1.3.1,False
express,node_modules/express,fresh,0.5.2,dependency,True,node_modules/fresh,0.5.2,False
express,node_modules/express,http-errors,2.0.0,dependency,True,node_modules/http-errors,2.0.0,False
express,node_modules/express,merge-descriptors,1.0.3,dependency,True,node_modules/merge-descriptors,1.0.3,False
express,node_modules/express,methods,~1.1.2,dependency,True,node_modules/methods,1.1.2,False
express,node_modules/express,on-finished,2.4.1,dependency,True,node_modules/on-finished,2.4.1,False
express,node_modules/express,parseurl,~1.3.3,dependency,True,node_modules/parseurl,1.3.3,False
express,node_modules/express,path-to-regexp,0.1.12,dependency,True,node_modules/path-to-regexp,0.1.12,False
express,node_modules/express,proxy-addr,~2.0.7,dependency,True,node_modules/proxy-addr,2.0.7,False
express,node_modules/express,qs,6.13.0,dependency,True,node_modules/qs,6.13.0,False
express,node_modules/express,range-parser,~1.2.1,dependency,True,node_modules/range-parser,1.2.1,False
express,node_modules/express,safe-buffer,5.2.1,dependency,True,node_modules/safe-buffer,5.2.1,False
express,node_modules/express,send,0.19.0,dependency,True,node_modules/send,0.19.0,False
express,node_modules/express,serve-static,1.16.2,dependency,True,node_modules/serve-static,1.16.2,False
express,node_modules/express,setprototypeof,1.2.0,dependency,True,node_modules/setprototypeof,1.2.0,False
express,node_modules/express,statuses,2.0.1,dependency,True,node_modules/express/node_modules/statuses,2.0.1,False
express,node_modules/express,type-is,~1.6.18,dependency,True,node_modules/type-is,1.6.18,False
express,node_modules/express,utils-merge,1.0.1,dependency,True,node_modules/utils-merge,1.0.1,False
express,node_modules/express,vary,~1.1.2,dependency,True,node_modules/vary,1.1.2,False
debug,node_modules/express/node_modules/debug,ms,2.0.0,dependency,True,node_modules/ms,2.1.3,False
finalhandler,node_modules/express/node_modules/finalhandler,debug,2.6.9,dependency,True,node_modules/debug,4.4.0,False
finalhandler,node_modules/express/node_modules/finalhandler,encodeurl,~2.0.0,dependency,True,node_modules/encodeurl,1.0.2,False
finalhandler,node_modules/express/node_modules/finalhandler,escape-html,~1.0.3,dependency,True,node_modules/escape-html,1.0.3,False
finalhandler,node_modules/express/node_modules/finalhandler,on-finished,2.4.1,dependency,True,node_modules/on-finished,2.4.1,False
finalhandler,node_modules/express/node_modules/finalhandler,parseurl,~1.3.3,dependency,True,node_modules/parseurl,1.3.3,False
finalhandler,node_modules/express/node_modules/finalhandler,statuses,2.0.1,dependency,True,node_modules/statuses,1.5.0,False
finalhandler,node_modules/express/node_modules/finalhandler,unpipe,~1.0.0,dependency,True,node_modules/unpipe,1.0.0,False
external-editor,node_modules/external-editor,chardet,^0.7.0,dependency,True,node_modules/chardet,0.7.0,False
external-editor,node_modules/external-editor,iconv-lite,^0.4.24,dependency,True,node_modules/iconv-lite,0.4.24,False
external-editor,node_modules/external-editor,tmp,^0.0.33,dependency,True,node_modules/tmp,0.0.33,False
fast-glob,node_modules/fast-glob,@nodelib/fs.stat,^2.0.2,dependency,True,node_modules/@nodelib/fs.stat,2.0.5,False
fast-glob,node_modules/fast-glob,@nodelib/fs.walk,^1.2.3,dependency,True,node_modules/@nodelib/fs.walk,1.2.8,False
fast-glob,node_modules/fast-glob,glob-parent,^5.1.2,dependency,True,node_modules/fast-glob/node_modules/glob-parent,5.1.2,False
fast-glob,node_modules/fast-glob,merge2,^1.3.0,dependency,True,node_modules/merge2,1.4.1,False
fast-glob,node_modules/fast-glob,micromatch,^4.0.4,dependency,True,node_modules/micromatch,4.0.8,False
glob-parent,node_modules/fast-glob/node_modules/glob-parent,is-glob,^4.0.1,dependency,True,node_modules/is-glob,4.0.3,False
fastq,node_modules/fastq,reusify,^1.0.4,dependency,True,node_modules/reusify,1.0.4,False
faye-websocket,node_modules/faye-websocket,websocket-driver,>=0.5.1,dependency,True,node_modules/websocket-driver,0.7.4,False
fill-range,node_modules/fill-range,to-regex-range,^5.0.1,dependency,True,node_modules/to-regex-range,5.0.1,False
finalhandler,node_modules/finalhandler,debug,2.6.9,dependency,True,node_modules/finalhandler/node_modules/debug,2.6.9,False
finalhandler,node_modules/finalhandler,encodeurl,~1.0.2,dependency,True,node_modules/encodeurl,1.0.2,False
finalhandler,node_modules/finalhandler,escape-html,~1.0.3,dependency,True,node_modules/escape-html,1.0.3,False
finalhandler,node_modules/finalhandler,on-finished,~2.3.0,dependency,True,node_modules/finalhandler/node_modules/on-finished,2.3.0,False
finalhandler,node_modules/finalhandler,parseurl,~1.3.3,dependency,True,node_modules/parseurl,1.3.3,False
finalhandler,node_modules/finalhandler,statuses,~1.5.0,dependency,True,node_modules/statuses,1.5.0,False
finalhandler,node_modules/finalhandler,unpipe,~1.0.0,dependency,True,node_modules/unpipe,1.0.0,False
debug,node_modules/finalhandler/node_modules/debug,ms,2.0.0,dependency,True,node_modules/ms,2.1.3,False
on-finished,node_modules/finalhandler/node_modules/on-finished,ee-first,1.1.1,dependency,True,node_modules/ee-first,1.1.1,False
find-cache-dir,node_modules/find-cache-dir,common-path-prefix,^3.0.0,dependency,True,node_modules/common-path-prefix,3.0.0,False
find-cache-dir,node_modules/find-cache-dir,pkg-dir,^7.0.0,dependency,True,node_modules/pkg-dir,7.0.0,False
find-up,node_modules/find-up,locate-path,^7.1.0,dependency,True,node_modules/locate-path,7.2.0,False
find-up,node_modules/find-up,path-exists,^5.0.0,dependency,True,node_modules/path-exists,5.0.0,False
foreground-child,node_modules/foreground-child,cross-spawn,^7.0.0,dependency,True,node_modules/cross-spawn,7.0.6,False
foreground-child,node_modules/foreground-child,signal-exit,^4.0.1,dependency,True,node_modules/signal-exit,4.1.0,False
fs-extra,node_modules/fs-extra,graceful-fs,^4.2.0,dependency,True,node_modules/graceful-fs,4.2.11,False
fs-extra,node_modules/fs-extra,jsonfile,^4.0.0,dependency,True,node_modules/jsonfile,4.0.0,False
fs-extra,node_modules/fs-extra,universalify,^0.1.0,dependency,True,node_modules/universalify,0.1.2,False
fs-minipass,node_modules/fs-minipass,minipass,^7.0.3,dependency,True,node_modules/minipass,7.1.2,False
get-intrinsic,node_modules/get-intrinsic,call-bind-apply-helpers,^1.0.1,dependency,True,node_modules/call-bind-apply-helpers,1.0.1,False
get-intrinsic,node_modules/get-intrinsic,dunder-proto,^1.0.0,dependency,True,node_modules/dunder-proto,1.0.1,False
get-intrinsic,node_modules/get-intrinsic,es-define-property,^1.0.1,dependency,True,node_modules/es-define-property,1.0.1,False
get-intrinsic,node_modules/get-intrinsic,es-errors,^1.3.0,dependency,True,node_modules/es-errors,1.3.0,False
get-intrinsic,node_modules/get-intrinsic,es-object-atoms,^1.0.0,dependency,True,node_modules/es-object-atoms,1.0.0,False
get-intrinsic,node_modules/get-intrinsic,function-bind,^1.1.2,dependency,True,node_modules/function-bind,1.1.2,False
get-intrinsic,node_modules/get-intrinsic,gopd,^1.2.0,dependency,True,node_modules/gopd,1.2.0,False
get-intrinsic,node_modules/get-intrinsic,has-symbols,^1.1.0,dependency,True,node_modules/has-symbols,1.1.0,False
get-intrinsic,node_modules/get-intrinsic,hasown,^2.0.2,dependency,True,node_modules/hasown,2.0.2,False
get-intrinsic,node_modules/get-intrinsic,math-intrinsics,^1.0.0,dependency,True,node_modules/math-intrinsics,1.1.0,False
glob,node_modules/glob,fs.realpath,^1.0.0,dependency,True,node_modules/fs.realpath,1.0.0,False
glob,node_modules/glob,inflight,^1.0.4,dependency,True,node_modules/inflight,1.0.6,False
glob,node_modules/glob,inherits,2,dependency,True,node_modules/inherits,2.0.4,False
glob,node_modules/glob,minimatch,^3.1.1,dependency,True,node_modules/minimatch,3.1.2,False
glob,node_modules/glob,once,^1.3.0,dependency,True,node_modules/once,1.4.0,False
glob,node_modules/glob,path-is-absolute,^1.0.0,dependency,True,node_modules/path-is-absolute,1.0.1,False
glob-parent,node_modules/glob-parent,is-glob,^4.0.3,dependency,True,node_modules/is-glob,4.0.3,False
globby,node_modules/globby,@sindresorhus/merge-streams,^2.1.0,dependency,True,node_modules/@sindresorhus/merge-streams,2.3.0,False
globby,node_modules/globby,fast-glob,^3.3.2,dependency,True,node_modules/fast-glob,3.3.2,False
globby,node_modules/globby,ignore,^5.2.4,dependency,True,node_modules/ignore,5.3.2,False
globby,node_modules/globby,path-type,^5.0.0,dependency,True,node_modules/path-type,5.0.0,False
globby,node_modules/globby,slash,^5.1.0,dependency,True,node_modules/slash,5.1.0,False
globby,node_modules/globby,unicorn-magic,^0.1.0,dependency,True,node_modules/unicorn-magic,0.1.0,False
has-tostringtag,node_modules/has-tostringtag,has-symbols,^1.0.3,dependency,True,node_modules/has-symbols,1.1.0,False
hasown,node_modules/hasown,function-bind,^1.1.2,dependency,True,node_modules/function-bind,1.1.2,False
hosted-git-info,node_modules/hosted-git-info,lru-cache,^10.0.1,dependency,True,node_modules/hosted-git-info/node_modules/lru-cache,10.4.3,False
hpack.js,node_modules/hpack.js,inherits,^2.0.1,dependency,True,node_modules/inherits,2.0.4,False
hpack.js,node_modules/hpack.js,obuf,^1.0.0,dependency,True,node_modules/obuf,1.1.2,False
hpack.js,node_modules/hpack.js,readable-stream,^2.0.1,dependency,True,node_modules/hpack.js/node_modules/readable-stream,2.3.8,False
hpack.js,node_modules/hpack.js,wbuf,^1.1.0,dependency,True,node_modules/wbuf,1.7.3,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,core-util-is,~1.0.0,dependency,True,node_modules/core-util-is,1.0.3,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,inherits,~2.0.3,dependency,True,node_modules/inherits,2.0.4,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,isarray,~1.0.0,dependency,True,node_modules/isarray,1.0.0,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,process-nextick-args,~2.0.0,dependency,True,node_modules/process-nextick-args,2.0.1,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,safe-buffer,~5.1.1,dependency,True,node_modules/safe-buffer,5.2.1,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,string_decoder,~1.1.1,dependency,True,node_modules/string_decoder,1.3.0,False
readable-stream,node_modules/hpack.js/node_modules/readable-stream,util-deprecate,~1.0.1,dependency,True,node_modules/util-deprecate,1.0.2,False
string_decoder,node_modules/hpack.js/node_modules/string_decoder,safe-buffer,~5.1.0,dependency,True,node_modules/safe-buffer,5.2.1,False
htmlparser2,node_modules/htmlparser2,domelementtype,^2.3.0,dependency,True,node_modules/domelementtype,2.3.0,False
